"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"12.02.2018","31.350","31.800","31.970","31.100","2.40M","-1.04%"
"09.02.2018","31.680","31.750","31.980","31.150","2.77M","0.06%"
"08.02.2018","31.660","32.610","33.150","31.510","3.20M","-3.92%"
"07.02.2018","32.950","32.950","33.120","32.350","2.92M","-0.69%"
"06.02.2018","33.180","32.410","33.610","31.510","3.04M","0.27%"
"02.02.2018","33.090","33.120","33.450","32.350","1.65M","-0.99%"
"01.02.2018","33.420","32.750","33.820","32.500","2.70M","1.49%"
"31.01.2018","32.930","34.350","34.350","32.220","5.05M","-4.41%"
"30.01.2018","34.450","34.520","34.880","33.450","2.11M","-0.55%"
"29.01.2018","34.640","34.950","34.950","34.450","1.67M","-0.09%"
"26.01.2018","34.670","34.510","34.800","34.510","2.66M","-0.49%"
"25.01.2018","34.840","34.020","35.200","34.020","3.04M","0.96%"
"24.01.2018","34.510","34.430","34.900","34.060","2.68M","0.47%"
"23.01.2018","34.350","34.560","34.560","33.810","2.26M","-0.29%"
"22.01.2018","34.450","34.550","34.600","34.250","1.81M","0.00%"
"19.01.2018","34.450","34.950","34.950","34.100","1.83M","-0.38%"
"18.01.2018","34.580","34.920","34.950","34.340","1.26M","-0.40%"
"17.01.2018","34.720","34.750","34.800","34.250","1.56M","0.40%"
"16.01.2018","34.580","34.700","35.040","34.480","4.63M","-0.09%"
"15.01.2018","34.610","34.700","34.700","34.470","680.58K","0.06%"
"12.01.2018","34.590","33.700","34.800","33.620","3.55M","2.89%"
"11.01.2018","33.620","33.970","34.220","33.050","2.81M","-0.47%"
"10.01.2018","33.780","34.700","34.700","33.500","2.27M","-3.10%"
"09.01.2018","34.860","34.130","34.990","33.420","1.58M","1.28%"
"08.01.2018","34.420","34.990","35.150","33.860","1.93M","-1.49%"
"05.01.2018","34.940","34.770","34.990","34.540","1.94M","0.72%"
"04.01.2018","34.690","33.990","34.900","33.980","3.10M","1.85%"
"03.01.2018","34.060","33.790","34.690","33.120","2.99M","0.68%"
"02.01.2018","33.830","32.540","33.950","32.080","1.71M","5.32%"
